id,name,product_group_name,store_name,location,asset_number,serial_number,weight,replacement_charge,quantity_held,asset_replacement_value,purchase_price,effective_date,written_off,sold
1639,AT8022,Sound,LDMtv,"",LDM1213,2331,2.0,377.0,1.0,377.0,0.0,2025-02-11 00:00:00 UTC,,
1310,ATND971 Unidirectional Condenser,Sound,LDMtv,"",LDM1409,15180074,1.6,569.0,1.0,569.0,569.0,2024-12-16 00:00:00 UTC,,
417,Audio Monitor,Sound,LDMtv,T16,0501,4267047,2.6,950.0,1.0,950.0,950.0,2023-10-16 23:00:00 UTC,,
505,Audio Monitor,Sound,LDMtv,"",LDM1858,8811691,2.6,950.0,1.0,950.0,950.0,2024-06-02 23:00:00 UTC,,
1828,Audio Monitor 12G G3,Sound,LDMtv,A3,LDM1246,13010197,2.7,1122.0,1.0,1122.0,1122.0,2020-05-21 23:00:00 UTC,,
572,Audio Monitor 12G G3,Sound,LDMtv,A3,LDM1790,12723721,2.7,1122.0,1.0,1122.0,1122.0,2024-09-02 23:00:00 UTC,,
1512,Balanced Audio Distributor,Sound,LDMtv,A3,61069,06140068800019,1.5,448.0,1.0,448.0,448.0,2020-01-16 00:00:00 UTC,,
1511,Balanced Audio Distributor,Sound,LDMtv,A3,61070,06140068800008,1.5,448.0,1.0,448.0,448.0,2020-01-16 00:00:00 UTC,,
875,BBC Mic Fluffy,Sound,LDMtv,"","","",0.05,0.0,6.0,0.0,0.0,2024-11-14 00:00:00 UTC,,
953,Beatrice B2,Sound,LDMtv,C3,T16-010,693,0.2,566.0,1.0,566.0,0.0,2024-12-02 00:00:00 UTC,,
1395,Beatrice P1,Sound,LDMtv,I2,LDM1383,3846,0.9,528.0,1.0,528.0,528.0,2024-12-17 00:00:00 UTC,,
1394,Beatrice P1,Sound,LDMtv,I2,LDM1384,3845,0.9,528.0,1.0,528.0,528.0,2024-12-17 00:00:00 UTC,,
1715,Behringer P1,Sound,LDMtv,"",T16-014,S1504366AZM,0.5,36.0,1.0,36.0,0.0,2025-02-24 00:00:00 UTC,,
1968,Behringer P2,Sound,LDMtv,"",LDM1228,S250504674CH4,0.5,27.0,1.0,27.0,0.0,2026-03-06 00:00:00 UTC,,
1982,Behringer P2,Sound,LDMtv,"",LDM1229,S250504672CH4,0.5,27.0,1.0,27.0,0.0,2026-03-06 00:00:00 UTC,,
1869,Behringer P2,Sound,LDMtv,"",LDM1282,S240712710CH4,0.5,27.0,1.0,27.0,0.0,2025-08-12 23:00:00 UTC,,
1868,Behringer P2,Sound,LDMtv,"",LDM1287,S240705518CH4,0.5,27.0,1.0,27.0,0.0,2025-08-12 23:00:00 UTC,,
1710,Behringer P2,Sound,LDMtv,"",LDM1288,S190900838CH4,0.5,27.0,1.0,27.0,0.0,2025-02-24 00:00:00 UTC,,
1711,Behringer P2,Sound,LDMtv,"",LDM1289,N/A,0.5,27.0,1.0,27.0,0.0,2025-02-24 00:00:00 UTC,,
1712,Behringer P2,Sound,LDMtv,"",LDM1290,S190900833CH4,0.5,27.0,1.0,27.0,0.0,2025-02-24 00:00:00 UTC,,
283,Behringer X32-R,Sound,LDMtv,A3,61058,S181200001AWN,6.5,1600.0,1.0,1600.0,1600.0,2023-08-24 23:00:00 UTC,,
558,Bella 22 MKII,Sound,LDMtv,A3,61063,179,1.8,1750.0,1.0,1750.0,1750.0,2024-06-02 23:00:00 UTC,,
557,Bella 22 MKII,Sound,LDMtv,A3,LDM1815,183,1.8,1750.0,1.0,1750.0,1750.0,2024-06-02 23:00:00 UTC,,
1048,Brick Speaker,Sound,LDMtv,C3,LDM0509,901514,2.25,264.0,1.0,264.0,264.0,2024-12-09 00:00:00 UTC,,
1420,Brick Speaker,Sound,LDMtv,T16 Audio,LDM1366,901520,2.25,264.0,1.0,264.0,264.0,2020-12-17 00:00:00 UTC,,
805,Brick Speaker,Sound,LDMtv,"",LDM1717,892900,2.25,264.0,1.0,264.0,264.0,2024-11-29 00:00:00 UTC,,
1446,BRIC-Link II,Sound,LDMtv,D3,LDM1027,BLII9014,1.1,1750.0,1.0,1750.0,1750.0,2020-12-19 00:00:00 UTC,,
314,BRIC-Link II,Sound,LDMtv,D3,LDM1028,BLII9013,1.1,1750.0,1.0,1750.0,1750.0,2023-08-24 23:00:00 UTC,,
1271,BRIC-Link II,Sound,LDMtv,Comm Box,LDM1421,BLII9030,1.1,1750.0,1.0,1750.0,1750.0,2020-12-16 00:00:00 UTC,,
756,BRIC-Link II,Sound,LDMtv,D3,LDM1743,BLII3983,1.1,1750.0,1.0,1750.0,1750.0,2024-11-28 00:00:00 UTC,,
315,BRIC-Link II,Sound,LDMtv,D3,LDM1945,BLII3524,1.1,1750.0,1.0,1750.0,1750.0,2023-08-24 23:00:00 UTC,,
757,BRIC-Link III,Sound,LDMtv,D3,LDM1738,BRIII1552,1.1,1750.0,1.0,1750.0,1750.0,2024-11-28 00:00:00 UTC,,
767,Br.IO,Sound,LDMtv,"",LDM 1737,235136,9.0,7435.0,1.0,7435.0,7435.0,2024-11-29 00:00:00 UTC,,
312,Brio 36,Sound,LDMtv,"",LDM1093,234140,30.0,29362.8,1.0,29362.8,29362.8,2023-08-24 23:00:00 UTC,,
1285,CDF450 Antenna,Sound,LDMtv,H1,5368951,5368951,1.2,150.0,1.0,150.0,150.0,2024-12-16 00:00:00 UTC,,
1209,Clarity M Stereo,Sound,LDMtv,B3,LDM1438,S210700873DC8,2.85,260.0,1.0,260.0,260.0,2024-12-10 00:00:00 UTC,,
1097,CO1U Pro USB Studio Condenser Microphone,Sound,LDMtv,I2,LDM1499,COUR9H0097,0.7,75.0,1.0,75.0,0.0,2024-12-09 00:00:00 UTC,,
1919,Combine6,Sound,LDMtv,"",LDM1255,C62400809,1.6,1333.0,1.0,1333.0,0.0,2026-01-19 00:00:00 UTC,,
1183,Concept 1 (T),Sound,LDMtv,"",LDM1463,811-1003-0035,8.0,60.0,1.0,60.0,60.0,2024-12-10 00:00:00 UTC,,
506,CTP Systems FWD8000,Sound,LDMtv,A3,61068,17951,1.85,1720.0,1.0,1720.0,1720.0,2024-06-02 23:00:00 UTC,,
648,CTP Systems FWD8000,Sound,LDMtv,A3,LDM1783,16956,1.85,1720.0,1.0,1720.0,1720.0,2024-11-18 00:00:00 UTC,,
547,CTP Systems Prehear 2040,Sound,LDMtv,A3,61067,11628,1.5,1260.0,1.0,1260.0,1260.0,2024-06-02 23:00:00 UTC,,
1937,Dante Tight,Sound,LDMtv,"",LDM1271,AU-X21-DAB1312220648,0.07,140.0,1.0,140.0,0.0,2026-02-04 00:00:00 UTC,,
329,DARK8MAI MKII,Sound,LDMtv,"",LDM1716,272,1.2,2000.0,1.0,2000.0,2000.0,2023-08-24 23:00:00 UTC,,
317,dBbox3,Sound,LDMtv,"",LDM1066,20152,0.75,470.0,1.0,470.0,470.0,2023-08-24 23:00:00 UTC,,
1104,DCP 1116,Sound,LDMtv,"",LDM1807,1114008180110,4.3,3620.0,1.0,3620.0,3620.0,2024-12-09 00:00:00 UTC,,
955,DIO09,Sound,LDMtv,C3,LDM1634,TL0110439,0.2,412.0,1.0,412.0,0.0,2024-12-02 00:00:00 UTC,,
281,DIO10,Sound,LDMtv,"",LDM1096,TL0126070,0.5,1240.0,1.0,1240.0,1240.0,2023-08-24 23:00:00 UTC,,
282,DIO10,Sound,LDMtv,"",LDM1097,TL0126071,0.5,1240.0,1.0,1240.0,1240.0,2023-08-24 23:00:00 UTC,,
755,DIO10,Sound,LDMtv,"",LDM1742,TL0117549,0.5,1240.0,1.0,1240.0,1240.0,2024-11-28 00:00:00 UTC,,
450,DIO20,Sound,LDMtv,A3,LDM1132,TL0138732,0.5,1490.0,1.0,1490.0,1490.0,2024-03-26 00:00:00 UTC,,
1880,DIO 2x2,Sound,LDMtv,"",LDM1226,0005099,0.4,550.0,1.0,550.0,550.0,2024-08-17 23:00:00 UTC,,
1130,DIO 2x2,Sound,LDMtv,"",LDM1483,0005096,0.4,550.0,1.0,550.0,550.0,2024-12-10 00:00:00 UTC,,
829,DIO 2x2,Sound,LDMtv,"",LDM1706,0005885,0.4,550.0,1.0,550.0,550.0,2024-11-29 00:00:00 UTC,,
1920,Distro9 HDR,Sound,LDMtv,"",LDM1256,241716,2.95,1759.0,1.0,1759.0,0.0,2026-01-19 00:00:00 UTC,,
1176,Diversity Fin,Sound,LDMtv,"",LDM1466,AD2806,2.0,595.0,1.0,595.0,595.0,2024-12-10 00:00:00 UTC,,
1249,Divine,Sound,LDMtv,Etihad Studio2,LDM1123,00138,1.75,525.0,1.0,525.0,525.0,2020-12-14 00:00:00 UTC,,
1444,Divine,Sound,LDMtv,T16 TSV,LDM1340,00366,1.75,525.0,1.0,525.0,525.0,2020-12-17 00:00:00 UTC,,
1049,Divine,Sound,LDMtv,C3,LDM1546,01010,1.75,525.0,1.0,525.0,525.0,2024-12-09 00:00:00 UTC,,
1393,DKP-4016,Sound,LDMtv,D3,LDM1385,045172137531271008,1.75,3045.0,1.0,3045.0,3045.0,2024-12-17 00:00:00 UTC,,
1222,E523,Sound,LDMtv,"",T16-020,"",1.2,270.0,1.0,270.0,270.0,2024-12-10 00:00:00 UTC,,
1520,ECM8000,Sound,LDMtv,I2,LDM1199,D180906873118,0.55,20.0,1.0,20.0,20.0,2020-01-16 00:00:00 UTC,,
1521,ECM8000,Sound,LDMtv,I2,LDM1200,D180906877118,0.55,20.0,1.0,20.0,20.0,2020-01-16 00:00:00 UTC,,
1355,EK 100 Diversity Receiver,Sound,LDMtv,"",LDM1393,1385304893,0.3,285.0,1.0,285.0,285.0,2024-12-17 00:00:00 UTC,,
1354,EK 100 Diversity Receiver,Sound,LDMtv,"",LDM1394,1206307291,0.3,285.0,1.0,285.0,285.0,2024-12-17 00:00:00 UTC,,
1357,EK 100 G4 Diversity Receiver,Sound,LDMtv,"",LDM1391,1059002357,0.3,285.0,1.0,285.0,285.0,2024-12-17 00:00:00 UTC,,
262,EK IEM G4,Sound,LDMtv,"",LDM1018,1180003550,0.98,429.0,1.0,429.0,429.0,2023-08-24 23:00:00 UTC,,
263,EK IEM G4,Sound,LDMtv,"",LDM1019,1320003661,0.98,429.0,1.0,429.0,429.0,2023-08-24 23:00:00 UTC,,
264,EK IEM G4,Sound,LDMtv,"",LDM1020,1140003541,0.98,429.0,1.0,429.0,429.0,2023-08-24 23:00:00 UTC,,
265,EK IEM G4,Sound,LDMtv,"",LDM1021,1140003531,0.98,429.0,1.0,429.0,429.0,2023-08-24 23:00:00 UTC,,
722,EK IEM G4,Sound,LDMtv,"",LDM1765,5042006090,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
729,EK IEM G4,Sound,LDMtv,"",LDM1766,5042006040,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
723,EK IEM G4,Sound,LDMtv,"",LDM1768,5351005244,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
724,EK IEM G4,Sound,LDMtv,"",LDM1769,5351005242,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
725,EK IEM G4,Sound,LDMtv,"",LDM1770,5042006097,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
726,EK IEM G4,Sound,LDMtv,"",LDM1771,5042006098,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
727,EK IEM G4,Sound,LDMtv,"",LDM1772,1429002558,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
728,EK IEM G4,Sound,LDMtv,"",LDM1773,1429002557,0.98,429.0,1.0,429.0,429.0,2024-11-28 00:00:00 UTC,,
266,EM 300-500 G4,Sound,LDMtv,"",LDM1036,11300006850,0.98,508.0,1.0,508.0,508.0,2023-08-24 23:00:00 UTC,,
267,EM 300-500 G4,Sound,LDMtv,"",LDM1039,1130006844,0.98,508.0,1.0,508.0,508.0,2023-08-24 23:00:00 UTC,,
268,EM 300-500 G4,Sound,LDMtv,"",LDM1040,1280007039,0.98,508.0,1.0,508.0,508.0,2023-08-24 23:00:00 UTC,,
269,EM 300-500 G4,Sound,LDMtv,"",LDM1041,1130006845,0.98,508.0,1.0,508.0,508.0,2023-08-24 23:00:00 UTC,,
1061,EM 300 G3,Sound,LDMtv,"",LDM1531,1061156178,0.98,588.0,1.0,588.0,588.0,2024-12-09 00:00:00 UTC,,
1062,EM 300 G3,Sound,LDMtv,"",LDM1532,1061156421,0.98,588.0,1.0,588.0,588.0,2024-12-09 00:00:00 UTC,,
1063,EM 300 G3,Sound,LDMtv,"",LDM1533,1061156179,0.98,588.0,1.0,588.0,588.0,2024-12-09 00:00:00 UTC,,
1060,EM 300 G3,Sound,LDMtv,"",LDM1534,1061156180,0.98,588.0,1.0,588.0,588.0,2024-12-09 00:00:00 UTC,,
836,EM 300 G3,Sound,LDMtv,"",LDM1699,1147386719,0.98,588.0,1.0,588.0,588.0,2024-11-29 00:00:00 UTC,,
837,EM 300 G3,Sound,LDMtv,"",LDM1700,1304381507,0.98,588.0,1.0,588.0,588.0,2024-11-29 00:00:00 UTC,,
834,EM 300 G3,Sound,LDMtv,"",LDM1703,1304381510,0.98,588.0,1.0,588.0,588.0,2024-11-29 00:00:00 UTC,,
835,EM 300 G3,Sound,LDMtv,"",LDM1704,1394381821,0.98,588.0,1.0,588.0,588.0,2024-11-29 00:00:00 UTC,,
878,em9600 Kit,Sound,LDMtv,"",LDM1684,LDM1684,1.0,100.0,1.0,100.0,100.0,2024-12-02 00:00:00 UTC,,
881,em9600 Kit,Sound,LDMtv,"",LDM1687,LDM1687,1.0,100.0,1.0,100.0,100.0,2024-12-02 00:00:00 UTC,,
879,em9600 Kit,Sound,LDMtv,"",LDM1688,LDM1688,1.0,100.0,1.0,100.0,100.0,2024-12-02 00:00:00 UTC,,
880,em9600 Kit,Sound,LDMtv,"",LDM1689,LDM1689,1.0,100.0,1.0,100.0,100.0,2024-12-02 00:00:00 UTC,,
730,EW300 IEM G3,Sound,LDMtv,"",LDM1767,1197275477,0.1,439.0,1.0,439.0,439.0,2024-11-28 00:00:00 UTC,,
561,Express IP Mini,Sound,LDMtv,F2,LDM1190,352,0.8,1450.0,1.0,1450.0,1450.0,2024-06-05 23:00:00 UTC,,
562,Express IP Mini X,Sound,LDMtv,F2,LDM1808,778,1.1,1450.0,1.0,1450.0,1450.0,2024-06-05 23:00:00 UTC,,
1073,FBI-SM 1310-SC,Sound,LDMtv,"",LDM1522,4301040210524,0.4,690.0,1.0,690.0,690.0,2024-12-09 00:00:00 UTC,,
1072,FBI-SM 1310-SC,Sound,LDMtv,"",LDM1523,4301039210177,0.4,690.0,1.0,690.0,690.0,2024-12-09 00:00:00 UTC,,
1071,FBI-SM 1310-SC,Sound,LDMtv,"",LDM1524,4301009141307,0.4,690.0,1.0,690.0,690.0,2024-12-09 00:00:00 UTC,,
1070,FBI-SM 1310-SC,Sound,LDMtv,"",LDM1525,4301009140688,0.4,690.0,1.0,690.0,690.0,2024-12-09 00:00:00 UTC,,
882,Fiber to Dante 2+2,Sound,LDMtv,"",5368995,53689995,3.0,650.0,1.0,650.0,650.0,2024-12-02 00:00:00 UTC,,
76,Gantry FX Mic Kit,Sound,LDMtv,F3,5368906,5368906,8.7,1000.0,1.0,1000.0,800.0,2023-08-24 23:00:00 UTC,,
1921,Genelec 8030C,Sound,LDMtv,"",LDM1257,8030CP61217309,5.0,499.0,1.0,499.0,0.0,2026-01-19 00:00:00 UTC,,
1922,Genelec 8030C,Sound,LDMtv,"",LDM1258,8030CP61217319,5.0,499.0,1.0,499.0,0.0,2026-01-19 00:00:00 UTC,,
414,Glensound GS-MPI005,Sound,LDMtv,A3,61066,299,1.7,1428.0,1.0,1428.0,1428.0,2023-10-16 23:00:00 UTC,,
1106,Glensound R8 mkll,Sound,LDMtv,A3,61065,2032,1.7,1790.0,1.0,1790.0,1790.0,2024-12-09 00:00:00 UTC,,
332,Glensound R8 mkll,Sound,LDMtv,"",LDM0999,SN474916,1.7,1790.0,1.0,1790.0,1790.0,2023-08-24 23:00:00 UTC,,
636,GSP 302,Sound,LDMtv,"",3119,9734261479,0.25,60.0,1.0,60.0,60.0,2024-09-30 23:00:00 UTC,,
637,GSP 302,Sound,LDMtv,"",3120,0834261480,0.25,60.0,1.0,60.0,60.0,2024-09-30 23:00:00 UTC,,
635,GSP 302,Sound,LDMtv,"",3121,1834261481,0.25,60.0,1.0,60.0,60.0,2024-09-30 23:00:00 UTC,,
638,GSP 302,Sound,LDMtv,"",3122,2834261482,0.25,60.0,1.0,60.0,60.0,2024-09-30 23:00:00 UTC,,
1677,HD 25,Sound,LDMtv,"",6036,n/a,0.5,117.99,1.0,117.99,0.0,2025-02-19 00:00:00 UTC,,
1678,HD 25,Sound,LDMtv,"",6037,N/A,0.5,117.99,1.0,117.99,0.0,2025-02-19 00:00:00 UTC,,
1679,HD 25,Sound,LDMtv,"",6038,N/A,0.5,117.99,1.0,117.99,0.0,2025-02-19 00:00:00 UTC,,
1681,HD 25,Sound,LDMtv,"",6040,N/A,0.5,117.99,1.0,117.99,0.0,2025-02-19 00:00:00 UTC,,
1682,HD 25,Sound,LDMtv,"",6041,N/A,0.5,117.99,1.0,117.99,0.0,2025-02-19 00:00:00 UTC,,
1680,HD 25,Sound,LDMtv,"",6045,N/A,0.5,117.99,1.0,117.99,0.0,2025-02-19 00:00:00 UTC,,
1875,HD 25,Sound,LDMtv,"",6046,na,0.5,117.99,1.0,117.99,0.0,2025-08-15 23:00:00 UTC,,
1358,HD 25 Light,Sound,LDMtv,"",6047,na,0.12,80.0,1.0,80.0,80.0,2024-12-17 00:00:00 UTC,,
421,HD 25 Light,Sound,LDMtv,F2,LDM1870,5453042837,0.12,80.0,1.0,80.0,80.0,2023-11-24 00:00:00 UTC,,
422,HD 25 Light,Sound,LDMtv,F2,LDM1875,5453042835,0.12,80.0,1.0,80.0,80.0,2023-11-24 00:00:00 UTC,,
1177,IPx2,Sound,LDMtv,"",LDM1999,4406045140286,1.0,1560.0,1.0,1560.0,1560.0,2024-12-10 00:00:00 UTC,,
483,KP4016,Sound,LDMtv,A3,LDM1165,045895837816281008,1.9,3306.0,1.0,3306.0,2755.0,2024-04-30 23:00:00 UTC,,
491,KP4016,Sound,LDMtv,V16 Front 2,LDM1170,045895837830281003,1.9,3306.0,1.0,3306.0,2755.0,2024-04-30 23:00:00 UTC,,
492,KP4016,Sound,LDMtv,V16 Front 1,LDM1171,045895837816281011,1.9,3306.0,1.0,3306.0,2755.0,2024-04-30 23:00:00 UTC,,
434,KP4016,Sound,LDMtv,T16 Front 2,LDM1867,045895837816281010,1.9,3306.0,1.0,3306.0,2755.0,2024-02-21 00:00:00 UTC,,
435,KP4016,Sound,LDMtv,A3,LDM1868,045895837827281001,1.9,3306.0,1.0,3306.0,2755.0,2024-02-21 00:00:00 UTC,,
436,KP4016,Sound,LDMtv,T16 Sound,LDM1869,045895837816281003,1.9,3306.0,1.0,3306.0,2755.0,2024-02-21 00:00:00 UTC,,
432,KP4016,Sound,LDMtv,T16 Front 3,LDM1871,045895837816281030,1.9,3306.0,1.0,3306.0,2755.0,2024-02-21 00:00:00 UTC,,
433,KP4016,Sound,LDMtv,T16 Front 1,LDM1872,045895837830281005,1.9,3306.0,1.0,3306.0,2755.0,2024-02-21 00:00:00 UTC,,
484,KP5032,Sound,LDMtv,A3,LDM1164,045895837816283013,2.25,3766.0,1.0,3766.0,3766.0,2024-04-30 23:00:00 UTC,,
758,M32C,Sound,LDMtv,A3,61061,S191100248BM8,3.5,1397.0,1.0,1397.0,1397.0,2024-11-28 00:00:00 UTC,,
535,M32C,Sound,LDMtv,A3,61062,S221001032BM8,3.5,1397.0,1.0,1397.0,1397.0,2024-06-02 23:00:00 UTC,,
1718,M58n,Sound,LDMtv,"",LDM1293,43115,0.2,324.0,1.0,324.0,0.0,2025-02-24 00:00:00 UTC,,
858,MD46,Sound,LDMtv,"",5369048,"",0.36,199.0,1.0,199.0,199.0,2024-11-30 00:00:00 UTC,,
857,MD46,Sound,LDMtv,"",5369049,"",0.36,199.0,1.0,199.0,199.0,2024-11-30 00:00:00 UTC,,
1871,MD46,Sound,LDMtv,"",5369069,NSA,0.36,199.0,1.0,199.0,199.0,2025-08-12 23:00:00 UTC,,
1870,MD46,Sound,LDMtv,"",5369070,NSA,0.36,199.0,1.0,199.0,199.0,2025-08-12 23:00:00 UTC,,
1967,MD46,Sound,LDMtv,"",5369074,"",0.36,199.0,1.0,199.0,199.0,2026-03-06 00:00:00 UTC,,
1289,ME36 Mic & MZH 3105 Kit,Sound,LDMtv,I2,LDM1419,N/A,0.4,500.0,1.0,500.0,500.0,2024-12-16 00:00:00 UTC,,
1121,MG06 Mixing Console,Sound,LDMtv,I2,LDM1486,BGBK01104,0.9,117.0,1.0,117.0,0.0,2024-12-09 00:00:00 UTC,,
542,MG12 Mixing Console,Sound,LDMtv,F2,LDM1822,EGBP01014,4.8,318.0,1.0,318.0,318.0,2024-06-02 23:00:00 UTC,,
1218,MKH 416 P48,Sound,LDMtv,F1,5369034,UK109983,0.85,760.0,1.0,760.0,760.0,2024-12-10 00:00:00 UTC,,
1223,MKH 416 P48,Sound,LDMtv,F1,LDM1432,"",0.85,760.0,1.0,760.0,760.0,2024-12-10 00:00:00 UTC,,
1219,MKH 416 P48,Sound,LDMtv,F1,LDM1434,"",0.85,760.0,1.0,760.0,760.0,2024-12-10 00:00:00 UTC,,
1212,MKH 416 P48,Sound,LDMtv,F1,LDM1436,268,0.85,760.0,1.0,760.0,760.0,2024-12-10 00:00:00 UTC,,
1217,MKH 416 P48,Sound,LDMtv,F1,T16-022,"",0.85,760.0,1.0,760.0,760.0,2024-12-10 00:00:00 UTC,,
1224,MKH 416 P48,Sound,LDMtv,F1,T16-023,"",0.85,760.0,1.0,760.0,760.0,2024-12-10 00:00:00 UTC,,
1221,MKH 70 P48,Sound,LDMtv,"",5369033,"",0.95,1500.0,1.0,1500.0,1500.0,2024-12-10 00:00:00 UTC,,
769,MKH 8070,Sound,LDMtv,"",5368972,1107002982,1.5,1505.0,1.0,1505.0,1505.0,2024-11-29 00:00:00 UTC,,
487,MPA1-SOLO-SDI,Sound,LDMtv,A3,LDM1166,83001,1.4,1940.0,1.0,1940.0,1940.0,2024-04-30 23:00:00 UTC,,
1735,Multiple Charger,Sound,LDMtv,"",LDM1292,1300,1.0,340.0,1.0,340.0,0.0,2025-02-24 00:00:00 UTC,,
1734,Multiple Charger,Sound,LDMtv,"",LDM1305,1276,1.0,340.0,1.0,340.0,0.0,2025-02-24 00:00:00 UTC,,
1377,MultiTrack Field Recorder F6,Sound,LDMtv,"",LDM1390,C46025158,2.0,489.0,1.0,489.0,489.0,2024-12-17 00:00:00 UTC,,
781,MZD-88,Sound,LDMtv,"",LDM1730,10304120X22NXS00010642,3.6,324.0,1.0,324.0,324.0,2024-11-29 00:00:00 UTC,,
1898,NA-2I2O-DLINE,Sound,LDMtv,"",LDM1230,845974,0.1,250.0,1.0,250.0,250.0,2025-10-31 00:00:00 UTC,,
1867,NA-2I2O-DLINE-PRO,Sound,LDMtv,"",LDM1286,847272,0.1,500.0,1.0,500.0,0.0,2024-08-12 23:00:00 UTC,,
649,NA2-IO-DPRO,Sound,LDMtv,D3,LDM1784,835437,0.55,1000.0,1.0,1000.0,0.0,2023-11-19 00:00:00 UTC,,
1733,Nexedge NX-220,Sound,LDMtv,"",LDM1054,B4502056,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1730,Nexedge NX-220,Sound,LDMtv,"",LDM1055,B4600524,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1726,Nexedge NX-220,Sound,LDMtv,"",LDM1058,B4601673,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1727,Nexedge NX-220,Sound,LDMtv,"",LDM1059,B4502058,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1731,Nexedge NX-220,Sound,LDMtv,"",LDM1061,B4502059,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1721,Nexedge NX-220,Sound,LDMtv,"",LDM1063,B4600521,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1723,Nexedge NX-220,Sound,LDMtv,"",LDM1073,B4601668,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1725,Nexedge NX-220,Sound,LDMtv,"",LDM1075,B4600474,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1724,Nexedge NX-220,Sound,LDMtv,"",LDM1076,B4601676,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1732,Nexedge NX-220,Sound,LDMtv,"",LDM1080,B4601674,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1722,Nexedge NX-220,Sound,LDMtv,"",LDM1081,B4502060,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1729,Nexedge NX-220,Sound,LDMtv,"",LDM1083,B4600473,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
1728,Nexedge NX-220,Sound,LDMtv,"",LDM1086,B4600470,0.2,199.95,1.0,199.95,0.0,2025-02-24 00:00:00 UTC,,
816,NTG1,Sound,LDMtv,F2,LDM1712,0107516,0.2,185.0,1.0,185.0,185.0,2024-11-29 00:00:00 UTC,,
1272,NTG2,Sound,LDMtv,"",5369030,0270964,1.3,200.0,1.0,200.0,200.0,2024-12-16 00:00:00 UTC,,
1215,NTG3B,Sound,LDMtv,"",LDM1435,0022713,0.16,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
1211,NTG3B,Sound,LDMtv,"",LDM1437,0022720,0.16,600.0,1.0,600.0,600.0,2024-12-10 00:00:00 UTC,,
437,ODIN,Sound,LDMtv,V16,LDM1864,045340637903161007,5.2,28000.0,1.0,28000.0,8182.0,2024-02-21 00:00:00 UTC,,
490,OMS,Sound,LDMtv,A3,61073,045499937506101001,2.35,3131.0,1.0,3131.0,2442.0,2024-04-30 23:00:00 UTC,,
1912,Optix 1 S3,Sound,LDMtv,"",LDM1234,8767090037,0.22,2299.0,1.0,2299.0,0.0,2026-01-19 00:00:00 UTC,,
1915,Optix 1 S3,Sound,LDMtv,"",LDM1239,8767090007,0.22,2299.0,1.0,2299.0,0.0,2026-01-19 00:00:00 UTC,,
1916,Optix 1 S3,Sound,LDMtv,"",LDM1252,8767090034,0.22,2299.0,1.0,2299.0,0.0,2026-01-19 00:00:00 UTC,,
1913,Optix S3,Sound,LDMtv,"",LDM1235,8767060039,0.22,3299.0,1.0,3299.0,0.0,2026-01-19 00:00:00 UTC,,
1914,Optix S3,Sound,LDMtv,"",LDM1236,8767060031,0.22,3299.0,1.0,3299.0,0.0,2026-01-19 00:00:00 UTC,,
1917,Optix S3,Sound,LDMtv,"",LDM1253,8767060040,0.22,3299.0,1.0,3299.0,0.0,2026-01-19 00:00:00 UTC,,
1128,Opto Switcher,Sound,LDMtv,"",LDM1484,43621,0.4,197.0,1.0,197.0,197.0,2024-12-10 00:00:00 UTC,,
814,Pitch Mic Peli Case,Sound,LDMtv,F3,5368882,5368882,5.0,2350.0,1.0,2350.0,2350.0,2024-11-29 00:00:00 UTC,,
537,PM302,Sound,LDMtv,A3,LDM1830,13065,1.5,585.0,1.0,585.0,585.0,2024-06-02 23:00:00 UTC,,
559,PMSDI-08,Sound,LDMtv,A3,LDM1811,20535,1.9,1460.0,1.0,1460.0,1460.0,2024-06-02 23:00:00 UTC,,
560,PMSDI-08,Sound,LDMtv,"",LDM1812,21160,1.9,1460.0,1.0,1460.0,1460.0,2024-06-02 23:00:00 UTC,,
